SK_ID_CURR,TARGET_app
115444,0
141086,0
361143,0
139652,0
453646,0
258168,0
447710,0
104137,0
420035,0
193866,0
450701,0
382317,0
230580,0
132671,0
324813,0
388207,0
114152,0
141284,0
264142,0
142307,0
218242,0
109931,0
357600,0
350669,0
287192,0
118004,0
109263,0
101159,0
126810,0
301606,0
227589,0
121446,0
203211,0
429392,1
219048,0
307035,0
287352,0
250888,0
370527,0
239162,0
125645,0
337606,0
116173,0
301207,0
302777,0
418563,0
173105,0
371779,0
296054,0
391471,0
421048,0
140822,1
402878,0
366920,0
421880,0
270595,0
368050,0
456246,0
386386,0
363056,0
345910,0
360629,0
240173,1
426094,0
425564,0
251109,0
448714,0
362175,0
209329,0
176784,0
201754,0
428351,0
196863,1
121254,0
319728,0
406853,0
161647,0
131782,0
290959,0
267334,0
257009,1
304693,0
257155,0
409465,0
451087,0
353956,0
214453,0
220425,0
327558,0
420399,0
414736,0
177099,0
316507,0
409503,0
148023,0
279096,0
336612,0
106029,0
283872,0
158890,0
192685,0
326657,0
348305,0
454647,0
307218,0
404725,0
321613,0
185734,0
445304,0
304144,0
383424,1
218587,1
300691,0
450242,0
158010,0
428444,0
395380,0
368407,0
114129,0
136735,0
234757,1
228386,0
294601,0
357148,0
332173,0
110373,1
193939,0
132084,0
365295,0
373110,0
311947,0
133000,0
403864,0
337289,0
152663,1
165812,0
179353,0
266978,0
316700,0
356252,0
385601,0
199152,0
229512,0
152574,0
139200,0
295889,0
216868,0
352829,0
237714,0
300826,0
165286,0
253536,0
110175,0
240953,0
316966,0
184554,0
324435,0
274264,0
219417,1
348656,0
102295,0
127943,0
334367,0
427909,0
108461,0
350320,0
220890,0
298611,0
256356,0
409058,0
416694,0
252547,0
123988,0
450813,1
111056,1
386367,0
209286,0
386641,1
309807,0
359724,0
253240,1
169295,0
176547,0
121493,0
456079,0
400960,0
246332,0
365771,0
157107,0
195474,0
103213,0
410539,0
243832,0
363280,0
259490,0
144174,0
356489,1
417815,0
115156,0
145159,0
392828,0
390503,0
232312,0
447818,0
329834,0
292905,0
384961,1
214784,0
270150,0
221379,0
410070,0
218138,0
184435,0
357639,0
154303,0
359160,0
402512,0
136714,0
287552,0
442694,0
236450,0
175386,0
365627,0
345599,0
455618,1
127461,0
402692,0
272320,0
222287,0
363485,1
154986,0
333882,0
134982,0
118096,0
401104,0
295042,0
165921,0
395521,0
251967,1
146976,0
145956,1
253886,0
432395,0
219842,0
353997,0
328262,0
343031,0
321603,0
348543,1
174642,0
350130,1
386487,0
333555,0
409274,1
400209,0
201470,0
291222,0
159046,1
322537,1
423777,0
350062,0
370822,0
292024,0
161285,0
301295,0
173766,0
284660,0
273611,0
370746,0
126788,0
268002,0
143744,0
418885,1
139557,0
208527,0
237405,0
172146,0
193783,0
195643,0
188835,0
297959,0
183614,0
230276,0
291686,0
375469,0
250952,0
262844,0
371436,0
416171,0
367512,0
402777,0
178112,0
396643,0
337410,0
310967,0
352802,0
153129,0
401146,0
364150,0
409194,0
277968,0
416802,0
409363,0
314745,0
277247,0
437073,0
195497,0
371253,1
298993,0
115028,0
389505,0
243076,0
385274,0
419295,0
293180,0
211322,0
284317,0
304394,0
397023,0
156174,0
322654,0
287570,0
344322,0
424975,0
250297,0
383559,0
322854,1
289021,0
264398,0
112951,1
435951,0
251914,0
429525,0
264297,0
116764,0
204248,1
432023,0
348307,0
135702,0
189840,0
358688,0
415624,0
349900,1
355459,0
114896,1
301025,0
395825,0
418195,0
337422,0
162119,0
116464,1
295356,0
161195,0
310610,0
127924,0
429973,0
404591,0
207453,0
411167,0
222581,0
251117,0
267340,0
230093,0
373171,0
287677,0
409371,0
159245,1
417758,0
184175,0
338760,0
347346,0
193797,0
196088,0
308983,0
187910,0
194720,0
143323,0
312415,0
223391,0
445057,1
293633,0
258339,0
327132,1
382841,0
290950,0
423796,0
262778,0
129371,0
244248,0
134669,0
166871,0
423001,0
341015,0
434825,1
168146,0
436129,0
450578,0
206207,0
439656,0
439665,0
401183,0
395168,0
390156,0
205291,0
107368,0
162993,0
340306,0
302845,0
357617,0
173162,0
259440,0
328498,0
353147,0
117760,0
279707,0
441662,0
325877,0
289717,0
256953,0
164622,0
248792,0
145900,1
263522,0
343519,0
454065,1
454817,0
124569,0
208861,0
156319,0
215876,0
110529,0
349506,0
375287,0
119819,0
134620,0
371635,0
321240,0
453146,0
183296,0
101836,0
219307,0
237041,1
380506,0
120360,0
329286,0
425963,0
222770,0
395927,0
315593,0
180837,0
450840,0
359359,0
362775,0
403733,0
358256,1
199306,0
245739,0
345806,0
323357,0
160137,0
205032,0
159878,0
273943,1
364355,0
357220,0
171090,0
280016,0
357072,0
366581,0
292131,0
145227,0
335842,0
252942,0
228112,0
375548,0
143779,0
211238,0
339930,0
360197,0
392488,1
393151,0
110478,0
234971,0
436456,0
389843,0
361436,0
295037,0
248811,0
455936,0
279038,0
248003,1
171886,0
382478,1
438216,0
401545,0
150829,0
348877,0
288401,0
415469,1
409348,0
142006,0
431438,0
116943,0
133729,0
224750,0
291172,0
267159,0
277881,0
243816,0
393913,0
418359,0
383796,0
353785,0
309440,1
352346,0
433094,0
293691,0
357018,0
225966,0
187292,0
428540,0
339052,0
449056,0
177667,0
108927,0
404358,0
378949,0
229057,0
227472,0
453074,0
413700,0
447803,0
389956,0
127606,0
326761,0
298832,0
318947,0
133548,1
295861,0
138141,0
289521,0
345797,0
126684,0
392702,0
419056,0
335895,0
318939,0
100674,0
186804,1
176149,0
375745,0
115068,0
136283,1
246233,1
305647,0
219559,0
331206,0
217642,0
225535,0
211486,0
264459,0
270620,0
206828,0
435830,0
448435,0
174684,0
204042,0
191578,1
200070,0
279118,0
412647,0
210116,0
162264,0
267514,0
350362,0
307795,0
133365,0
355603,0
226674,0
404349,0
225275,0
172528,0
442202,0
250256,0
418056,0
